visit_month,project,neighbourhood,apt_status,avg_tasks_per_visit,avg_visit_price,chore_count,total_amount
2026-04,The Enclave,Hoboken Polygon,FREEMIUM,2.0,36.0,4,154.7
2026-04,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,4.67,90.56,70,2149.94
2026-04,The Enclave,Hoboken Polygon,WARM_LEAD,5.0,98.67,15,463.71
2026-04,The Ivy,Chatham / West Orange Polygon,CHURN,7.08,116.05,85,2449.2
2026-04,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2026-04,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,7.0,120.83,133,3969.94
2026-04,The Kestrel,Floating NY 2,CHURN,2.0,13.8,4,135.85
2026-04,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3.0,92.0,3,71.5
2026-04,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,8.0,56.5,32,908.44
2026-04,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,9.0,173.0,18,489.32
2026-04,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,8.0,176.0,8,227.11
2026-04,The Landing,Brooklyn Heights Polygon,WARM_LEAD,4.0,48.0,4,106.6
2026-04,The Landon,Hell's Kitchen Polygon,CHURN,8.0,0.0,24,681.33
2026-04,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.43,83.73,45,1427.14
2026-04,The Landon,Hell's Kitchen Polygon,WARM_LEAD,1.33,5.0,8,143.0
2026-04,The Vitagraph,Floating NY 2,CHURN,8.0,88.0,32,908.44
2026-04,The Vitagraph,Floating NY 2,TRIAL,7.0,44.57,14,421.46
2026-04,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,5.57,112.13,39,1152.19
2026-04,Union Channel ,Boerum Hill Polygon,TRIAL,6.0,0.0,6,223.6
2026-04,Union Channel ,Boerum Hill Polygon,WARM_LEAD,8.0,121.0,8,227.11
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,CHURN,8.0,78.67,24,681.33
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,6.22,62.5,112,2881.58
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,TRIAL,5.0,98.8,10,240.11
2026-04,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,5.11,42.59,46,1265.94
2026-04,Waters Edge,Harrison Polygon,CHURN,8.0,0.0,8,227.11
2026-04,Waters Edge,Harrison Polygon,WARM_LEAD,6.5,135.19,26,790.27
2026-04,Woodside Central,Floating NY 1,CHURN,8.0,0.0,8,227.11
2026-04,Woodside Central,Floating NY 1,FREEMIUM,2.0,34.0,4,143.0
2026-04,Woodside Central,Floating NY 1,FROZEN,4.67,67.43,14,434.46
2026-04,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,8.0,1.67,48,1362.66
2026-04,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,4.57,85.81,32,917.02
2026-04,Woodside Central,Floating NY 1,TRIAL,5.67,57.53,17,467.22
2026-04,Woodside Central,Floating NY 1,WARM_LEAD,8.0,0.0,8,227.11
2026-05,100 House,Hoboken Polygon,CHURN,8.0,0.0,32,908.44
2026-05,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,6.0,38.67,12,409.76
2026-05,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.53,99.66,124,3736.98
2026-05,100 House,Hoboken Polygon,WARM_LEAD,8.0,0.0,8,227.11
2026-05,1800 North Bayshore Drive,Edgeater Polygon,RECURRING_SUBSCRIPTION,8.0,58.67,24,681.33
2026-05,1800 North Bayshore Drive,Edgeater Polygon,TRIAL,3.75,56.53,15,384.28
2026-05,1 Boerum PL,Floating NY 2,CHURN,3.0,0.0,9,390.0
2026-05,1 Boerum PL,Floating NY 2,FREEMIUM,8.0,0.0,8,227.11
2026-05,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,5.31,174.99,69,2073.76
2026-05,1 Boerum PL,Floating NY 2,WARM_LEAD,8.0,119.0,8,227.11
2026-05,1 River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,2.91,55.08,96,2043.99
2026-05,1 River Place,Hell's Kitchen Polygon,TRIAL,1.0,104.0,1,13.0
2026-05,1 River Place,Hell's Kitchen Polygon,WARM_LEAD,2.0,54.0,2,71.5
2026-05,2000 Biscayne,Edgeater Polygon,CHURN,8.0,0.0,8,227.11
2026-05,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3.38,24.44,27,742.82
2026-05,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,6.95,32.45,431,11369.02
2026-05,2000 Biscayne,Edgeater Polygon,TRIAL,3.38,43.81,27,725.27
2026-05,2000 Biscayne,Edgeater Polygon,WARM_LEAD,2.6,51.69,13,480.35
2026-05,2001 Biscayne Boulevard,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,7.67,0.0,23,622.83
2026-05,2001 Biscayne Boulevard,Edgeater Polygon,TRIAL,2.0,0.0,2,13.0
2026-05,20 Broad Street,Financial District Polygon,CHURN,6.8,55.65,68,1913.08
2026-05,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,3.1,38.88,65,1661.79
2026-05,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,5.04,70.14,242,7076.03
2026-05,20 Broad Street,Financial District Polygon,TRIAL,3.0,60.56,36,993.72
2026-05,20 Broad Street,Financial District Polygon,WARM_LEAD,5.22,80.13,47,1361.75
2026-05,20 Broad Street,Hell's Kitchen Polygon,FREEMIUM,2.0,34.0,2,71.5
2026-05,250 E Houston,Floating NY 2,CHURN,8.0,0.0,8,227.11
2026-05,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,6.43,50.05,90,2454.01
2026-05,250 E Houston,Floating NY 2,TRIAL,5.0,96.8,10,298.61
2026-05,300 Somerset,Harrison Polygon,CHURN,2.0,14.0,4,143.0
2026-05,300 Somerset,Harrison Polygon,FREEMIUM,8.0,176.0,8,227.11
2026-05,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.43,30.71,17,494.65
2026-05,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,4.17,87.84,50,1322.49
2026-05,300 Somerset,Harrison Polygon,TRIAL,3.0,0.0,3,130.0
2026-05,300 Somerset,Harrison Polygon,WARM_LEAD,2.0,34.0,4,143.0
2026-05,330 Angelo Cifelli,Harrison Polygon,CHURN,8.0,28.75,32,908.44
2026-05,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8.0,115.0,8,227.11
2026-05,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,3.43,66.66,96,2870.01
2026-05,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,3.2,72.0,16,513.11
2026-05,330W-56th,Hell's Kitchen Polygon,CHURN,2.0,0.0,4,143.0
2026-05,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.33,34.69,80,2209.74
2026-05,345 Baldwin Avenue,Floating Jersey,CHURN,6.0,0.0,12,362.96
2026-05,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,8.0,118.0,8,227.11
2026-05,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,3.38,64.26,27,868.01
2026-05,345 Baldwin Avenue,Floating Jersey,TRIAL,3.5,67.29,7,210.86
2026-05,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,2.25,10.33,9,239.2
2026-05,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,3.5,14.57,14,441.61
2026-05,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.53,74.66,98,2906.8
2026-05,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,6.5,106.46,13,421.46
2026-05,420 Kent Avenue,Williamsburg Polygon,CHURN,7.33,0.0,22,654.42
2026-05,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,4.14,89.24,29,907.66
2026-05,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,5.48,69.9,181,5073.9
2026-05,420 Kent Avenue,Williamsburg Polygon,TRIAL,3.6,61.0,18,577.46
2026-05,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,4.2,110.67,21,618.41
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,8.0,0.0,8,227.11
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,9.0,153.0,9,227.11
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.78,108.56,61,1791.27
2026-05,535 W 43rd Street,Hell's Kitchen Polygon,WARM_LEAD,5.0,35.0,10,278.72
2026-05,561 10th Avenue,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.0,61.0,10,267.02
2026-05,655 Union,Boerum Hill Polygon,CHURN,6.0,4.44,18,525.72
2026-05,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,5.5,132.73,11,351.26
2026-05,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6.36,107.51,140,3982.03
2026-05,655 Union,Boerum Hill Polygon,WARM_LEAD,8.0,168.5,16,421.46
2026-05,655 Union,Williamsburg Polygon,CHURN,6.5,36.46,26,752.83
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,2.0,10.0,2,65.65
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,7.33,25.64,22,625.17
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,3.96,67.56,99,3042.91
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,4.5,0.0,9,240.11
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,WARM_LEAD,8.0,121.0,16,454.22
2026-05,Agnes,Floating Jersey,CHURN,8.0,0.0,8,227.11
2026-05,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,4.44,66.53,80,2340.0
2026-05,Agnes,Floating Jersey,WARM_LEAD,3.0,0.0,3,71.5
2026-05,Alta,Floating NY 1,CHURN,3.0,0.0,6,260.0
2026-05,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3.6,68.33,18,624.26
2026-05,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,6.14,75.41,129,3897.66
2026-05,Alta,Floating NY 1,TRIAL,2.5,55.8,5,146.51
2026-05,Alta,Floating NY 1,WARM_LEAD,2.0,34.0,4,143.0
2026-05,Aria on the Bay Condominium Association  INC,Edgeater Polygon,TRIAL,4.0,62.0,4,69.16
2026-05,Azrieli TLV,Unknown,CHURN,7.18,54.13,682,21161.79
2026-05,Azrieli TLV,Unknown,TRIAL,8.1,13.99,81,2517.97
2026-05,Bay Parc Apartments,Edgeater Polygon,CHURN,9.27,16.72,102,2818.79
2026-05,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3.71,4.31,26,835.12
2026-05,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,6.42,38.66,546,16031.34
2026-05,Bay Parc Apartments,Edgeater Polygon,TRIAL,3.75,70.47,15,520.0
2026-05,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,3.6,20.63,18,619.45
2026-05,Biscayne SFR,The Ocean Club Polygon,CHURN,2.0,0.0,6,39.0
2026-05,Biscayne SFR,Unknown,CHURN,2.0,0.0,6,161.85
2026-05,Brooklyn Crossing,Boerum Hill Polygon,CHURN,7.14,0.0,50,1434.16
2026-05,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,2.25,29.86,36,1018.81
2026-05,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,7.04,86.33,394,11220.43
2026-05,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,7.5,114.0,30,904.93
2026-05,Cite On The Bay,Edgeater Polygon,CHURN,8.0,0.0,24,681.33
2026-05,Cite On The Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,8.0,179.0,16,454.22
2026-05,Cite On The Bay,Edgeater Polygon,TRIAL,8.0,0.0,24,681.33
2026-05,Dey and Bergen,Harrison Polygon,CHURN,3.0,46.0,6,248.3
2026-05,Dey and Bergen,Harrison Polygon,TRIAL,3.0,95.0,3,124.15
2026-05,Dey and Bergen,Harrison Polygon,WARM_LEAD,5.0,101.2,10,298.61
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,8.5,43.06,68,1887.08
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,FROZEN,1.1,6.85,34,102.05
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,1.65,30.47,86,1213.42
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,4.51,72.37,568,15148.12
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,1.39,26.84,32,417.95
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,3.27,114.71,36,947.7
2026-05,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,2.4,58.33,24,527.8
2026-05,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,6.64,102.86,392,11119.03
2026-05,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,2.0,22.0,6,97.5
2026-05,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,2.0,34.0,4,102.05
2026-05,Flamingo South Beach,Miami Beach Polygon,CHURN,3.41,12.24,99,3044.6
2026-05,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,4.8,52.75,24,712.01
2026-05,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,3.51,42.65,274,6617.65
2026-05,Flamingo South Beach,Miami Beach Polygon,TRIAL,1.92,52.96,25,843.7
2026-05,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,2.8,53.93,14,421.85
2026-05,Flow Brickell,Flow Brickell Polygon,ON_DEMAND_SUBSCRIPTION,3.0,0.0,3,83.2
2026-05,Flow Brickell,Flow Brickell Polygon,RECURRING_SUBSCRIPTION,5.0,65.49,220,6325.93
2026-05,Flow Brickell,Flow Brickell Polygon,TRIAL,3.24,37.5,68,2197.65
2026-05,Flow Brickell,Flow Brickell Polygon,WARM_LEAD,3.39,34.1,61,1884.74
2026-05,Gindi 1,Unknown,CHURN,5.76,25.53,639,19440.33
2026-05,Gindi 1,Unknown,TRIAL,6.0,0.0,12,379.6
2026-05,Gindi 2,Unknown,CHURN,6.93,38.95,395,10984.35
2026-05,Gindi 2,Unknown,TRIAL,6.75,52.62,27,879.71
2026-05,Gindi 3,Unknown,CHURN,7.19,46.45,611,17686.24
2026-05,Gindi 3,Unknown,TRIAL,8.0,0.0,32,1128.4
2026-05,Gindi 4,Unknown,CHURN,5.26,18.17,358,10490.87
2026-05,Gindi 4,Unknown,TRIAL,8.0,134.25,16,536.12
2026-05,Grove Central Residences,Floating Miami,CHURN,5.4,0.0,54,1363.18
2026-05,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2026-05,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,8.0,84.25,96,2781.48
2026-05,Grove Central Residences,Floating Miami,TRIAL,8.0,0.0,16,454.22
2026-05,Grove Central Residences,Floating Miami,WARM_LEAD,9.0,193.0,9,297.31
2026-05,HaHehad,Unknown,CHURN,5.81,36.84,122,3799.38
2026-05,HaHehad,Unknown,TRIAL,4.6,10.78,23,650.0
2026-05,John Street 116,Financial District Polygon,CHURN,6.33,74.89,19,519.87
2026-05,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,3.8,99.29,19,493.22
2026-05,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6.0,97.17,72,1944.93
2026-05,John Street 116,Financial District Polygon,TRIAL,8.0,0.0,8,227.11
2026-05,Lake Tower,The Ocean Club Polygon,TRIAL,8.0,0.0,8,227.11
2026-05,Livana East Hanover,Chatham / West Orange Polygon,CHURN,7.0,0.0,14,529.1
2026-05,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,4.74,87.31,90,2484.04
2026-05,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,4.0,23.0,16,398.32
2026-05,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,3.0,70.73,15,507.26
2026-05,Midtown 5,Floating Miami,CHURN,7.25,1.34,58,1620.32
2026-05,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,2.5,0.0,5,224.9
2026-05,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,3.45,64.03,162,4527.9
2026-05,Midtown 5,Floating Miami,TRIAL,4.5,89.41,27,900.51
2026-05,Midtown 5,Floating Miami,WARM_LEAD,8.0,10.0,8,227.11
2026-05,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.5,126.04,78,2331.03
2026-05,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,6.43,23.42,90,2525.51
2026-05,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,5.8,110.52,145,4238.65
2026-05,Oliver on the Hudson,Floating Jersey,TRIAL,8.0,134.25,32,908.44
2026-05,Oliver on the Hudson,Floating Jersey,WARM_LEAD,3.67,48.08,77,2389.27
2026-05,One Harrison,Harrison Polygon,CHURN,3.88,3.06,31,908.83
2026-05,One Harrison,Harrison Polygon,RECURRING_SUBSCRIPTION,5.42,67.0,65,1791.53
2026-05,One Harrison,Harrison Polygon,TRIAL,6.0,96.13,30,888.68
2026-05,One Harrison,Harrison Polygon,WARM_LEAD,6.25,73.56,25,696.67
2026-05,One Ten,Hoboken Polygon,CHURN,2.33,0.0,14,352.95
2026-05,One Ten,Hoboken Polygon,FREEMIUM,2.0,54.0,4,143.0
2026-05,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3.0,66.33,6,254.15
2026-05,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,3.85,49.34,154,3913.65
2026-05,One Ten,Hoboken Polygon,WARM_LEAD,2.0,34.0,2,71.5
2026-05,Opera Tower,Edgeater Polygon,RECURRING_SUBSCRIPTION,8.0,101.0,16,454.22
2026-05,Opera Tower,Edgeater Polygon,WARM_LEAD,2.0,0.0,2,13.0
2026-05,Plank Road,Boerum Hill Polygon,CHURN,8.0,0.0,56,1589.77
2026-05,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,7.0,122.74,56,1589.77
2026-05,Quantum on the Bay,Edgeater Polygon,WARM_LEAD,2.0,10.0,2,13.0
2026-05,Quantum on the Bay Condominium,Edgeater Polygon,TRIAL,1.33,-7.2,4,154.7
2026-05,River Place,Hell's Kitchen Polygon,CHURN,4.67,31.93,56,2005.77
2026-05,River Place,Hell's Kitchen Polygon,FREEMIUM,5.0,90.0,10,298.61
2026-05,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.66,51.25,117,3470.87
2026-05,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3.89,61.82,588,15570.36
2026-05,River Place,Hell's Kitchen Polygon,TRIAL,1.86,63.21,52,979.42
2026-05,River Place,Hell's Kitchen Polygon,WARM_LEAD,1.4,31.31,70,658.58
2026-05,Rothschild 80,Unknown,CHURN,1.0,0.0,24,312.0
2026-05,Silver Towers,Hell's Kitchen Polygon,CHURN,6.6,26.42,33,1019.72
2026-05,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,4.71,79.7,33,967.33
2026-05,Silver Towers,Hell's Kitchen Polygon,FROZEN,3.0,57.0,3,130.0
2026-05,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,2.93,40.8,85,2617.29
2026-05,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3.58,79.16,1052,25575.68
2026-05,Silver Towers,Hell's Kitchen Polygon,TRIAL,5.43,5.37,38,1122.94
2026-05,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,1.69,43.13,54,891.67
2026-05,Southgate Towers,Miami Beach Polygon,CHURN,5.7,1.97,154,3999.06
2026-05,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,9.25,20.81,37,1154.14
2026-05,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,5.32,55.74,133,3952.0
2026-05,Southgate Towers,Miami Beach Polygon,TRIAL,8.0,48.4,40,1135.55
2026-05,Southgate Towers,Miami Beach Polygon,WARM_LEAD,5.0,30.87,15,504.66
2026-05,Stonehill,Chatham / West Orange Polygon,CHURN,2.0,24.0,4,143.0
2026-05,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,1.0,105.5,1,13.0
2026-05,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.87,95.93,88,2623.79
2026-05,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,8.0,80.67,24,681.33
2026-05,The Addison,Brooklyn Heights Polygon,CHURN,8.0,0.0,32,908.44
2026-05,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2.33,29.0,7,243.75
2026-05,The Addison,Brooklyn Heights Polygon,WARM_LEAD,4.0,0.0,4,127.66
2026-05,The Bergen,Boerum Hill Polygon,CHURN,8.0,0.0,8,227.11
2026-05,The Bergen,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,89.25,32,908.44
2026-05,The Boulevard,Floating Miami,CHURN,6.0,0.0,36,1184.82
2026-05,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,2.0,14.8,10,339.95
2026-05,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,5.83,108.71,105,3101.67
2026-05,The Boulevard,Floating Miami,TRIAL,5.5,15.55,11,351.26
2026-05,The Buchanan,Floating NY 1,CHURN,8.0,0.0,8,227.11
2026-05,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,7.0,93.0,21,648.57
2026-05,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,5.47,66.39,175,4589.39
2026-05,The Buchanan,Floating NY 1,WARM_LEAD,5.67,205.56,17,454.22
2026-05,The Devan,Hoboken Polygon,CHURN,6.0,100.89,18,525.72
2026-05,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,5.0,0.0,10,281.06
2026-05,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.73,83.21,298,8389.94
2026-05,The Devan,Hoboken Polygon,TRIAL,4.33,88.42,26,769.47
2026-05,The Devan,Hoboken Polygon,WARM_LEAD,4.75,95.26,19,497.77
2026-05,The Dime,Williamsburg Polygon,CHURN,4.0,48.75,8,219.05
2026-05,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,3.0,43.0,3,71.5
2026-05,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7.18,97.08,79,2319.2
2026-05,The Dime,Williamsburg Polygon,TRIAL,5.0,0.0,5,147.55
2026-05,The Eddy,Harrison Polygon,CHURN,2.0,9.0,4,113.75
2026-05,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,4.93,93.59,74,2144.22
2026-05,The Eddy,Harrison Polygon,TRIAL,8.0,1.67,48,1362.66
2026-05,The Eddy,Harrison Polygon,WARM_LEAD,2.0,24.33,8,237.9
2026-05,The Enclave,Hoboken Polygon,CHURN,8.0,0.0,8,227.11
2026-05,The Enclave,Hoboken Polygon,FREEMIUM,2.0,18.0,4,166.4
2026-05,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.33,76.73,80,2587.65
2026-05,The Enclave,Hoboken Polygon,WARM_LEAD,8.0,150.0,8,227.11
2026-05,The Ivy,Chatham / West Orange Polygon,CHURN,7.33,70.0,44,1271.4
2026-05,The Ivy,Chatham / West Orange Polygon,FREEMIUM,8.0,112.0,8,227.11
2026-05,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,83.5,16,454.22
2026-05,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,7.2,119.09,180,5361.85
2026-05,The Kestrel,Floating NY 2,CHURN,4.0,0.0,12,407.55
2026-05,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2.0,38.5,4,143.0
2026-05,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,8.0,82.4,40,1135.55
2026-05,The Kestrel,Floating NY 2,WARM_LEAD,7.5,128.93,15,401.57
2026-05,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,4.83,13.55,29,851.37
2026-05,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,8.0,143.0,16,454.22
2026-05,The Landon,Hell's Kitchen Polygon,CHURN,8.0,0.0,8,227.11
2026-05,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.2,108.79,72,2141.23
2026-05,The Landon,Hell's Kitchen Polygon,TRIAL,1.0,109.0,1,13.0
2026-05,The Landon,Hell's Kitchen Polygon,WARM_LEAD,1.14,7.13,32,293.15
2026-05,The Vitagraph,Floating NY 2,CHURN,8.0,44.75,32,908.44
2026-05,The Vitagraph,Floating NY 2,TRIAL,2.0,10.0,2,71.5
2026-05,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,5.33,145.75,32,954.33
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,CHURN,8.0,21.33,48,1362.66
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,6.5,85.03,104,3228.81
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,TRIAL,3.25,89.15,13,383.11
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,4.0,3.22,36,1003.73
2026-05,Waters Edge,Harrison Polygon,CHURN,8.0,0.0,8,227.11
2026-05,Waters Edge,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8.0,118.0,8,227.11
2026-05,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,6.8,1.82,34,979.94
2026-05,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,4.15,60.61,54,1545.83
2026-06,100 House,Hoboken Polygon,CHURN,8.0,0.0,16,454.22
2026-06,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2026-06,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.14,131.9,100,2958.41
2026-06,100 House,Hoboken Polygon,WARM_LEAD,6.0,112.33,12,362.96
2026-06,1800 North Bayshore Drive,Edgeater Polygon,RECURRING_SUBSCRIPTION,7.75,84.03,31,823.03
2026-06,1 Boerum PL,Floating NY 2,CHURN,3.0,0.0,12,520.0
2026-06,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,5.4,176.57,81,2483.52
2026-06,1 River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,1.9,65.3,110,1745.77
2026-06,1 River Place,Hell's Kitchen Polygon,WARM_LEAD,3.0,60.0,3,130.0
2026-06,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3.0,63.67,6,143.0
2026-06,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,7.0,74.27,238,6003.14
