visit_month,project,neighbourhood,apt_status,finished_completed,finished,completed,pending,cancelled,net_revenue,avg_duration_mins
2026-05,561 10th Avenue,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,2,1,1,1,0,122.0,73.0
2026-05,655 Union,Boerum Hill Polygon,CHURN,0,0,0,0,3,,
2026-05,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,1,0,92.0,113.0
2026-05,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,10,9,1,8,4,1319.0,107.0
2026-05,655 Union,Boerum Hill Polygon,WARM_LEAD,1,1,0,0,0,216.0,180.0
2026-05,655 Union,Williamsburg Polygon,CHURN,2,2,0,0,2,144.0,84.0
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,0,0,0,0,1,,
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,2,94.0,137.0
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,15,12,3,5,3,950.0,68.0
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,0,0,0,0,2,,
2026-05,66 Rockwell Place,Brooklyn Heights Polygon,WARM_LEAD,0,0,0,1,0,,
2026-05,Agnes,Floating Jersey,CHURN,0,0,0,0,1,,
2026-05,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,8,5,3,4,5,618.0,79.0
2026-05,Agnes,Floating Jersey,WARM_LEAD,0,0,0,0,1,,
2026-05,Alta,Floating NY 1,CHURN,0,0,0,0,2,,
2026-05,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3,0,3,0,1,207.0,93.0
2026-05,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,11,8,3,3,7,1034.0,82.0
2026-05,Alta,Floating NY 1,TRIAL,1,0,1,0,0,62.0,104.0
2026-05,Alta,Floating NY 1,WARM_LEAD,2,1,1,0,0,68.0,41.0
2026-05,Aria on the Bay Condominium Association  INC,Edgeater Polygon,TRIAL,1,0,1,0,0,62.0,92.0
2026-05,Azrieli TLV,Unknown,CHURN,9,9,0,0,22,818.08,71.0
2026-05,Azrieli TLV,Unknown,FROZEN,0,0,0,0,2,,
2026-05,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,6,6,0,0,3,298.63,49.0
2026-05,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,29,25,4,12,12,3276.44,111.0
2026-05,Azrieli TLV,Unknown,TRIAL,2,2,0,1,7,156.99,84.0
2026-05,Bay Parc Apartments,Edgeater Polygon,CHURN,0,0,0,0,7,,
2026-05,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,1,4,16.0,30.0
2026-05,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,20,13,7,13,53,1831.0,87.0
2026-05,Bay Parc Apartments,Edgeater Polygon,TRIAL,4,1,3,1,0,240.0,64.0
2026-05,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,1,1,0,1,1,123.0,
2026-05,Biscayne SFR,The Ocean Club Polygon,CHURN,0,0,0,0,3,,
2026-05,Biscayne SFR,Unknown,CHURN,0,0,0,0,3,,
2026-05,Brooklyn Crossing,Boerum Hill Polygon,CHURN,0,0,0,0,7,,
2026-05,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,6,4,2,2,1,171.0,39.0
2026-05,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,24,14,10,12,17,2643.0,91.0
2026-05,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,3,1,2,0,1,470.0,156.0
2026-05,Cite On The Bay,Edgeater Polygon,CHURN,0,0,0,0,3,,
2026-05,Cite On The Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,1,0,1,0,179.0,
2026-05,Cite On The Bay,Edgeater Polygon,TRIAL,0,0,0,0,3,,
2026-05,Dey and Bergen,Harrison Polygon,CHURN,1,1,0,0,1,92.0,99.0
2026-05,Dey and Bergen,Harrison Polygon,TRIAL,1,1,0,0,0,95.0,148.0
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,1,1,0,0,5,189.0,
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,FROZEN,10,8,2,0,21,85.0,28.0
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5,1,4,0,46,421.0,41.0
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,51,35,16,20,55,4271.0,60.0
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,1,0,1,0,22,117.0,106.0
2026-05,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,5,4,1,3,4,461.0,58.0
2026-05,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,3,3,0,1,6,233.0,71.0
2026-05,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,27,22,5,14,20,3357.0,74.0
2026-05,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,1,0,1,0,1,12.0,27.0
2026-05,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,1,1,0,0,0,14.0,22.0
2026-05,Flamingo South Beach,Miami Beach Polygon,CHURN,4,3,1,0,25,249.0,40.0
2026-05,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,1,196.0,106.0
2026-05,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,34,14,20,21,23,1126.0,45.0
2026-05,Flamingo South Beach,Miami Beach Polygon,TRIAL,2,2,0,1,3,195.0,49.0
2026-05,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,2,1,1,3,0,139.0,101.0
2026-05,Flow Brickell,Flow Brickell Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-05,Flow Brickell,Flow Brickell Polygon,RECURRING_SUBSCRIPTION,12,9,3,7,27,1376.0,76.0
2026-05,Flow Brickell,Flow Brickell Polygon,TRIAL,11,9,2,2,5,699.0,50.0
2026-05,Flow Brickell,Flow Brickell Polygon,WARM_LEAD,7,2,5,3,7,223.0,82.0
2026-05,Gindi 1,Unknown,CHURN,6,5,1,0,47,392.33,67.0
2026-05,Gindi 1,Unknown,FROZEN,0,0,0,0,4,,
2026-05,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,4,3,1,0,5,207.12,70.0
2026-05,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,17,17,0,7,21,1680.27,112.0
2026-05,Gindi 1,Unknown,TRIAL,0,0,0,0,2,,
2026-05,Gindi 2,Unknown,CHURN,5,4,1,0,31,552.6,100.0
2026-05,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-05,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,11,9,2,2,7,1069.04,103.0
2026-05,Gindi 2,Unknown,TRIAL,3,3,0,0,1,248.77,101.0
2026-05,Gindi 3,Unknown,CHURN,3,3,0,0,29,401.37,23.0
2026-05,Gindi 3,Unknown,FROZEN,0,0,0,0,10,,
2026-05,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,24,24,0,13,6,2943.84,101.0
2026-05,Gindi 3,Unknown,TRIAL,0,0,0,0,4,,
2026-05,Gindi 4,Unknown,CHURN,3,3,0,0,38,84.66,68.0
2026-05,Gindi 4,Unknown,FROZEN,0,0,0,0,6,,
2026-05,Gindi 4,Unknown,ON_DEMAND_SUBSCRIPTION,0,0,0,0,3,,
2026-05,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,6,6,0,7,5,564.11,64.0
2026-05,Gindi 4,Unknown,TRIAL,2,2,0,0,0,268.49,192.0
2026-05,Grove Central Residences,Floating Miami,CHURN,0,0,0,0,10,,
2026-05,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-05,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,4,3,1,3,6,711.0,58.0
2026-05,Grove Central Residences,Floating Miami,TRIAL,0,0,0,0,2,,
2026-05,Grove Central Residences,Floating Miami,WARM_LEAD,1,1,0,0,0,193.0,166.0
2026-05,HaHehad,Unknown,CHURN,0,0,0,0,6,,
2026-05,HaHehad,Unknown,ON_DEMAND_SUBSCRIPTION,1,1,0,0,1,91.78,127.0
2026-05,HaHehad,Unknown,RECURRING_SUBSCRIPTION,8,8,0,3,2,629.04,95.0
2026-05,HaHehad,Unknown,TRIAL,0,0,0,0,5,,
2026-05,John Street 116,Financial District Polygon,CHURN,2,2,0,0,1,196.0,26.0
2026-05,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,3,3,0,1,0,291.5,109.0
2026-05,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5,5,0,5,2,451.0,137.0
2026-05,John Street 116,Financial District Polygon,TRIAL,0,0,0,0,1,,
2026-05,Lake Tower,The Ocean Club Polygon,TRIAL,0,0,0,0,1,,
2026-05,Livana East Hanover,Chatham / West Orange Polygon,CHURN,0,0,0,0,2,,
2026-05,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6,4,2,4,8,660.0,41.0
2026-05,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,1,1,0,0,3,72.0,70.0
2026-05,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,4,3,1,0,0,279.0,60.0
2026-05,Midtown 5,Floating Miami,CHURN,1,1,0,0,7,78.0,60.0
2026-05,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,0,0,0,0,2,,
2026-05,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,12,7,5,10,26,987.0,48.0
2026-05,Midtown 5,Floating Miami,TRIAL,3,3,0,1,1,355.0,69.0
2026-05,Midtown 5,Floating Miami,WARM_LEAD,0,0,0,0,1,,
2026-05,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,9,7,2,2,1,1074.0,91.0
2026-05,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,4,2,2,0,10,170.0,68.0
2026-05,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,10,3,7,7,5,1011.0,100.0
2026-05,Oliver on the Hudson,Floating Jersey,TRIAL,2,1,1,1,1,358.0,188.0
2026-05,Oliver on the Hudson,Floating Jersey,WARM_LEAD,10,2,8,3,7,597.0,63.0
2026-05,One Harrison,Harrison Polygon,CHURN,0,0,0,0,6,,
2026-05,One Harrison,Harrison Polygon,RECURRING_SUBSCRIPTION,3,2,1,4,6,293.0,124.0
2026-05,One Harrison,Harrison Polygon,TRIAL,1,1,0,0,2,34.0,16.0
2026-05,One Harrison,Harrison Polygon,WARM_LEAD,0,0,0,2,1,,
2026-05,One Ten,Hoboken Polygon,CHURN,0,0,0,0,6,,
2026-05,One Ten,Hoboken Polygon,FREEMIUM,1,0,1,1,0,54.0,70.0
2026-05,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,74.0,61.0
2026-05,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,18,16,2,10,11,544.0,48.0
2026-05,Opera Tower,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,1,202.0,
2026-05,Opera Tower,Edgeater Polygon,WARM_LEAD,0,0,0,0,1,,
2026-05,Plank Road,Boerum Hill Polygon,CHURN,0,0,0,0,7,,
2026-05,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,4,4,0,2,1,581.0,128.0
2026-05,Quantum on the Bay,Edgeater Polygon,WARM_LEAD,0,0,0,0,1,,
2026-05,Quantum on the Bay Condominium,Edgeater Polygon,TRIAL,2,1,1,0,1,-18.0,25.0
2026-05,River Place,Hell's Kitchen Polygon,CHURN,0,0,0,0,5,,
2026-05,River Place,Hell's Kitchen Polygon,FREEMIUM,1,1,0,1,0,104.0,106.0
2026-05,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,16,9,7,1,7,858.0,52.0
2026-05,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,53,47,6,30,74,3154.0,74.0
2026-05,River Place,Hell's Kitchen Polygon,TRIAL,9,4,5,1,17,542.0,51.0
2026-05,River Place,Hell's Kitchen Polygon,WARM_LEAD,7,3,4,0,42,407.0,60.0
2026-05,Rothschild 80,Unknown,CHURN,0,0,0,0,19,,
2026-05,Rothschild 80,Unknown,FROZEN,0,0,0,0,5,,
2026-05,Silver Towers,Hell's Kitchen Polygon,CHURN,1,1,0,0,4,109.0,118.0
2026-05,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,3,2,1,0,3,168.0,60.0
2026-05,Silver Towers,Hell's Kitchen Polygon,FROZEN,0,0,0,1,0,,
2026-05,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,15,12,3,1,10,819.0,57.0
2026-05,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,140,119,21,71,80,7025.0,55.0
2026-05,Silver Towers,Hell's Kitchen Polygon,TRIAL,2,2,0,0,4,68.0,51.0
2026-05,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,4,4,0,2,24,185.0,66.0
2026-05,Southgate Towers,Miami Beach Polygon,CHURN,3,2,1,1,23,99.0,33.0
2026-05,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,3,110.0,93.0
2026-05,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,8,7,1,7,10,717.0,57.0
2026-05,Southgate Towers,Miami Beach Polygon,TRIAL,1,0,1,1,3,121.0,11.0
2026-05,Southgate Towers,Miami Beach Polygon,WARM_LEAD,1,1,0,1,0,73.0,117.0
2026-05,Stonehill,Chatham / West Orange Polygon,CHURN,0,0,0,0,2,,
2026-05,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,105.5,115.0
2026-05,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,8,5,3,6,3,725.0,63.0
2026-05,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,1,0,1,0,2,121.0,59.0
2026-05,The Addison,Brooklyn Heights Polygon,CHURN,0,0,0,0,4,,
2026-05,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2,2,0,0,1,78.0,60.0
2026-05,The Addison,Brooklyn Heights Polygon,WARM_LEAD,0,0,0,0,1,,
2026-05,The Bergen,Boerum Hill Polygon,CHURN,0,0,0,0,1,,
2026-05,The Bergen,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,0,0,0,1,1,,
2026-05,The Bergen,Boerum Hill Polygon,WARM_LEAD,1,0,1,0,0,121.0,111.0
2026-05,The Boulevard,Floating Miami,CHURN,0,0,0,0,6,,
2026-05,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,1,1,0,0,3,31.0,28.0
2026-05,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,7,6,1,5,5,803.0,91.0
2026-05,The Boulevard,Floating Miami,TRIAL,0,0,0,1,1,,
2026-05,The Buchanan,Floating NY 1,CHURN,0,0,0,0,1,,
2026-05,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,2,0,0,1,269.0,124.0
2026-05,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,11,8,3,5,12,1051.0,108.0
2026-05,The Buchanan,Floating NY 1,WARM_LEAD,1,1,0,2,0,266.0,219.0
2026-05,The Devan,Hoboken Polygon,CHURN,0,0,0,0,1,,
2026-05,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,1,2,,
2026-05,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,19,15,4,15,18,2125.0,102.0
2026-05,The Devan,Hoboken Polygon,TRIAL,3,2,1,0,3,295.0,98.0
2026-05,The Devan,Hoboken Polygon,WARM_LEAD,3,2,1,0,1,242.0,70.0
2026-05,The Dime,Williamsburg Polygon,CHURN,0,0,0,0,2,,
2026-05,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,43.0,70.0
2026-05,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6,4,2,1,4,867.0,129.0
2026-05,The Dime,Williamsburg Polygon,TRIAL,0,0,0,0,1,,
2026-05,The Eddy,Harrison Polygon,CHURN,1,1,0,0,1,18.0,16.0
2026-05,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,9,8,1,1,2,858.0,92.0
2026-05,The Eddy,Harrison Polygon,TRIAL,0,0,0,0,6,,
2026-05,The Eddy,Harrison Polygon,WARM_LEAD,1,1,0,0,2,28.0,35.0
2026-05,The Enclave,Hoboken Polygon,CHURN,0,0,0,0,1,,
2026-05,The Enclave,Hoboken Polygon,FREEMIUM,1,1,0,1,0,18.0,9.0
2026-05,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,10,8,2,4,2,830.0,70.0
2026-05,The Enclave,Hoboken Polygon,WARM_LEAD,0,0,0,1,0,,
2026-05,The Ivy,Chatham / West Orange Polygon,CHURN,2,2,0,0,3,218.0,89.0
2026-05,The Ivy,Chatham / West Orange Polygon,FREEMIUM,0,0,0,1,0,,
2026-05,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,1,1,167.0,129.0
2026-05,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,12,10,2,6,7,1891.0,68.0
2026-05,The Kestrel,Floating NY 2,CHURN,0,0,0,0,5,,
2026-05,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,1,1,0,2,0,118.0,142.0
2026-05,The Kestrel,Floating NY 2,WARM_LEAD,2,1,1,0,0,259.0,238.0
2026-05,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,3,63.0,95.0
2026-05,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2,1,1,0,0,286.0,165.0
2026-05,The Landon,Hell's Kitchen Polygon,CHURN,0,0,0,0,1,,
2026-05,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5,3,2,3,2,627.0,89.0
2026-05,The Landon,Hell's Kitchen Polygon,TRIAL,1,1,0,0,0,109.0,111.0
2026-05,The Landon,Hell's Kitchen Polygon,WARM_LEAD,4,1,3,0,24,114.0,34.0
2026-05,The Vitagraph,Floating NY 2,CHURN,1,0,1,0,3,179.0,311.0
2026-05,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,5,4,1,1,0,626.0,99.0
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,CHURN,1,1,0,0,5,118.0,15.0
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,6,2,4,3,7,761.0,72.0
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,TRIAL,3,1,2,0,0,175.0,82.0
2026-05,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,1,0,1,1,8,0.0,21.0
2026-05,Waters Edge,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-05,Waters Edge,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,118.0,135.0
2026-05,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,0,0,0,0,4,,
2026-05,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,6,1,5,5,2,465.0,71.0
2026-06,100 House,Hoboken Polygon,CHURN,0,0,0,0,2,,
2026-06,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-06,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,0,0,0,12,1,,
2026-06,1800 North Bayshore Drive,Edgeater Polygon,RECURRING_SUBSCRIPTION,0,0,0,1,2,,
2026-06,1 Boerum PL,Floating NY 2,CHURN,0,0,0,0,4,,
2026-06,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,0,0,0,15,0,,
2026-06,1 River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,0,0,0,37,18,,
2026-06,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,0,0,0,21,13,,
2026-06,2000 Biscayne,Edgeater Polygon,TRIAL,0,0,0,1,0,,
2026-06,2001 Biscayne Boulevard,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-06,20 Broad Street,Financial District Polygon,CHURN,0,0,0,0,2,,
2026-06,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,4,,
2026-06,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,0,0,0,35,9,,
2026-06,250 E Houston,Floating NY 2,CHURN,0,0,0,0,1,,
2026-06,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,0,0,0,8,0,,
2026-06,250 E Houston,Floating NY 2,TRIAL,0,0,0,0,1,,
2026-06,300 Somerset,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-06,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,0,0,0,9,0,,
2026-06,330 Angelo Cifelli,Harrison Polygon,CHURN,0,0,0,0,4,,
2026-06,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,0,0,0,25,0,,
2026-06,330W-56th,Hell's Kitchen Polygon,CHURN,0,0,0,0,2,,
2026-06,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,0,0,0,14,2,,
2026-06,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,0,0,0,9,0,,
2026-06,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,0,0,0,14,2,,
2026-06,420 Kent Avenue,Williamsburg Polygon,CHURN,0,0,0,0,2,,
2026-06,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,0,0,0,29,2,,
2026-06,420 Kent Avenue,Williamsburg Polygon,TRIAL,0,0,0,0,2,,
2026-06,535 W 43rd Street,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,1,0,,
2026-06,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,0,0,0,7,1,,
2026-06,561 10th Avenue,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,0,0,0,2,0,,
2026-06,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,0,0,0,20,4,,
2026-06,655 Union,Williamsburg Polygon,CHURN,0,0,0,0,2,,
2026-06,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,0,0,0,20,1,,
2026-06,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,0,0,0,0,2,,
2026-06,Agnes,Floating Jersey,CHURN,0,0,0,0,1,,
2026-06,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,0,0,0,13,1,,
2026-06,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,0,0,0,26,3,,
2026-06,Azrieli TLV,Unknown,CHURN,0,0,0,0,26,,
2026-06,Azrieli TLV,Unknown,FROZEN,0,0,0,0,1,,
2026-06,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,0,0,0,1,2,,
2026-06,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,0,0,0,43,6,,
2026-06,Azrieli TLV,Unknown,TRIAL,0,0,0,0,2,,
2026-06,Bay Parc Apartments,Edgeater Polygon,CHURN,0,0,0,0,2,,
2026-06,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,2,,
2026-06,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,0,0,0,41,14,,
2026-06,Brooklyn Crossing,Boerum Hill Polygon,CHURN,0,0,0,0,1,,
2026-06,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,0,0,0,37,3,,
2026-06,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,0,0,0,0,1,,
2026-06,Cite On The Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,0,0,0,2,0,,
2026-06,Dey and Bergen,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-06,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,0,0,0,0,3,,
2026-06,Flamingo Point Center Tower,Miami Beach Polygon,FROZEN,0,0,0,0,22,,
2026-06,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,33,,
2026-06,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,0,0,0,82,28,,
2026-06,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,0,0,0,1,10,,
2026-06,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,0,0,0,38,8,,
2026-06,Flamingo South Beach,Miami Beach Polygon,CHURN,0,0,0,0,17,,
2026-06,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,0,0,0,59,11,,
2026-06,Flamingo South Beach,Miami Beach Polygon,TRIAL,0,0,0,0,1,,
2026-06,Flow Brickell,Flow Brickell Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,3,,
2026-06,Flow Brickell,Flow Brickell Polygon,RECURRING_SUBSCRIPTION,0,0,0,28,14,,
2026-06,Flow Brickell,Flow Brickell Polygon,TRIAL,0,0,0,0,2,,
2026-06,Flow Brickell,Flow Brickell Polygon,WARM_LEAD,0,0,0,0,5,,
2026-06,Gindi 1,Unknown,CHURN,0,0,0,0,24,,
2026-06,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,0,0,0,0,4,,
2026-06,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,0,0,0,20,16,,
2026-06,Gindi 2,Unknown,CHURN,0,0,0,0,22,,
2026-06,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-06,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,0,0,0,13,5,,
2026-06,Gindi 3,Unknown,CHURN,0,0,0,0,11,,
2026-06,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,0,0,0,31,4,,
2026-06,Gindi 3,Unknown,TRIAL,0,0,0,0,3,,
2026-06,Gindi 4,Unknown,CHURN,0,0,0,0,21,,
2026-06,Gindi 4,Unknown,FROZEN,0,0,0,0,1,,
2026-06,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,0,0,0,11,3,,
2026-06,Grove Central Residences,Floating Miami,CHURN,0,0,0,0,7,,
2026-06,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,0,0,0,7,2,,
2026-06,Grove Central Residences,Floating Miami,TRIAL,0,0,0,0,1,,
2026-06,HaHehad,Unknown,CHURN,0,0,0,0,2,,
2026-06,HaHehad,Unknown,RECURRING_SUBSCRIPTION,0,0,0,14,1,,
2026-06,HaHehad,Unknown,TRIAL,0,0,0,0,2,,
2026-06,John Street 116,Financial District Polygon,CHURN,0,0,0,0,3,,
2026-06,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,0,0,0,10,0,,
2026-06,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,0,0,0,13,3,,
2026-06,Midtown 5,Floating Miami,CHURN,0,0,0,0,1,,
2026-06,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,0,0,0,28,3,,
2026-06,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,0,0,0,15,0,,
